SampleID,Tissue,Treatment,Replicate,Sex,Age_weeks,Gene,Expression,QC_pass,BatchID
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Hprt,7.3688,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Pgk1,6.4843,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Sdha,6.4325,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Tbp,5.436,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Ywhaz,7.5285,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Eif4a2,6.9916,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Snap25,9.2558,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Syp,8.2582,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Map2,10.6247,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gfap,8.6975,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Mbp,9.2324,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Nestin,9.8665,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Camk2a,9.6892,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Tubb3,9.6348,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Nefl,9.181,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Chrna4,9.7898,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Alb,0.0,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Cyp2e1,1.0288,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Fabp1,0.0,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,G6pc,0.2971,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Apob,0.2087,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Hmgcr,0.6381,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Tat,0.0,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Sds,0.297,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Arg1,0.0,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Pck1,0.0,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Myh4,0.0,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Actn2,0.4746,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Tnni2,0.2345,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Atp2a1,0.0,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Myl1,1.1859,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Myf5,0.0,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Myod1,1.4517,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Ckm,0.0,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Tnnc2,0.0,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Tpm2,0.1682,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Hspa1a,7.9964,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Hsp90aa1,6.619,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Dnajb1,6.8449,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Jun,6.4664,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Fos,7.8942,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Nfkb1,7.6218,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Il6,7.3923,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Cxcl1,6.0534,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Ccl2,6.4335,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Tnf,5.5723,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Ppara,1.2896,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Pparg,1.2782,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Acaca,2.6879,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Fasn,2.102,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Scd1,2.6241,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Cpt1a,2.4899,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Hadha,1.7748,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Acsl1,1.0384,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Pdk4,1.5817,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Lpl,0.7393,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene001,,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene002,3.9866,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene003,3.5312,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene004,4.1522,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene005,4.8089,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene006,3.4634,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene007,2.942,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene008,3.6194,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene009,3.336,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene010,2.7458,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene011,3.0082,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene012,3.421,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene013,4.4332,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene014,3.8505,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene015,0.652,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene016,2.2107,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene017,1.7919,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene018,5.5826,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene019,1.055,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene020,5.6524,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene021,3.0407,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene022,1.7128,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene023,7.305,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene024,2.1149,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene025,1.4198,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene026,5.0773,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene027,4.6281,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene028,3.1748,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene029,3.6692,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene030,0.8056,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene031,4.4592,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene032,4.2576,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene033,4.5868,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene034,1.6732,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene035,2.6665,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene036,2.1788,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene037,0.9938,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene038,4.6695,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene039,4.8246,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene040,2.7844,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene041,3.3491,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene042,3.8947,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene043,3.595,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene044,5.2584,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene045,4.2714,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene046,3.8055,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene047,3.1993,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene048,2.2001,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene049,5.3868,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene050,1.8664,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene051,5.0532,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene052,3.9632,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene053,3.867,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene054,3.1015,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene055,4.2168,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene056,1.9493,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene057,5.2145,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene058,3.2047,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene059,2.1392,True,Batch1
Br_Tre_F_Rep2,Brain,Treated,2,Female,10.3,Gene060,2.4091,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Actb,6.043,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gapdh,5.7027,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Rplp0,6.8294,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,B2m,5.5193,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Hprt,6.2286,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Pgk1,6.1697,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Sdha,7.6984,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Tbp,6.116,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Ywhaz,6.0366,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Eif4a2,6.3865,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Snap25,9.5624,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Syp,9.7127,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Map2,10.1797,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gfap,9.3945,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Mbp,9.8839,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Nestin,8.3548,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Camk2a,8.5596,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Tubb3,10.1218,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Nefl,9.5052,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Chrna4,10.3678,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Alb,0.1795,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Cyp2e1,0.2012,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Fabp1,0.0,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,G6pc,0.0,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Apob,0.6478,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Hmgcr,0.0,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Tat,0.9649,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Sds,0.4104,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Arg1,0.0,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Pck1,0.0,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Myh4,0.0,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Actn2,0.0,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Tnni2,0.0,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Atp2a1,0.6515,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Myl1,0.9937,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Myf5,0.2899,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Myod1,0.5494,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Ckm,0.0,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Tnnc2,0.0,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Tpm2,0.0,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Hspa1a,5.9797,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Hsp90aa1,6.6603,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Dnajb1,5.9954,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Jun,6.1191,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Fos,7.2624,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Nfkb1,7.5075,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Il6,5.9123,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Cxcl1,9.4353,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Ccl2,6.0325,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Tnf,6.1769,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Ppara,1.7586,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Pparg,1.2878,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Acaca,1.8044,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Fasn,1.4212,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Scd1,0.7347,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Cpt1a,2.136,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Hadha,1.5626,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Acsl1,2.6485,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Pdk4,2.3976,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Lpl,1.4312,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene001,0.0,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene002,4.031,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene003,4.0618,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene004,1.2881,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene005,3.4358,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene006,2.7625,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene007,5.1104,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene008,6.2374,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene009,4.7261,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene010,2.9787,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene011,3.4741,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene012,1.9861,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene013,2.9748,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene014,3.529,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene015,2.9844,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene016,1.0838,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene017,3.9916,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene018,3.9481,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene019,4.6493,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene020,3.8285,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene021,2.242,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene022,2.0842,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene023,4.3289,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene024,5.2798,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene025,5.6848,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene026,2.6632,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene027,0.5576,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene028,3.0163,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene029,6.6337,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene030,2.6039,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene031,4.5109,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene032,2.5707,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene033,3.1545,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene034,1.8123,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene035,3.5742,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene036,2.9484,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene037,3.8961,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene038,2.0205,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene039,3.2218,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene040,1.4629,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene041,4.9834,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene042,3.3799,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene043,1.9261,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene044,5.0539,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene045,1.7176,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene046,3.3892,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene047,4.0848,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene048,4.9605,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene049,4.4135,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene050,1.822,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene051,2.1817,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene052,2.3951,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene053,2.0975,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene054,5.0274,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene055,6.9589,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene056,2.7661,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene057,3.7153,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene058,6.0615,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene059,4.5509,True,Batch1
Br_Tre_F_Rep3,Brain,Treated,3,Female,10.2,Gene060,1.0746,True,Batch1
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Actb,8.3767,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Gapdh,7.4779,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Rplp0,7.685,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,B2m,7.4342,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Hprt,7.958,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Pgk1,7.9864,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Sdha,7.1475,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Tbp,8.3679,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Ywhaz,8.4196,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Eif4a2,8.2334,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Snap25,2.7556,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Syp,2.6001,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Map2,3.3853,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Gfap,1.2337,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Mbp,2.7845,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Nestin,1.971,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Camk2a,2.4946,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Tubb3,0.98,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Nefl,2.5057,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Chrna4,3.2034,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Alb,11.4545,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Cyp2e1,10.4206,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Fabp1,9.9661,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,G6pc,11.3225,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Apob,11.714,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Hmgcr,11.3611,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Tat,11.0897,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Sds,10.53,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Arg1,11.3338,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Pck1,10.8544,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Myh4,1.3466,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Actn2,3.0792,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Tnni2,2.9141,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Atp2a1,2.796,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Myl1,1.94,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Myf5,1.873,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Myod1,2.4672,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Ckm,3.1378,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Tnnc2,1.8896,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Tpm2,2.2109,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Hspa1a,5.2805,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Hsp90aa1,8.0584,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Dnajb1,4.6249,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Jun,6.1227,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Fos,6.6468,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Nfkb1,5.5862,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Il6,5.1133,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Cxcl1,4.9093,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Ccl2,7.058,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Tnf,6.7931,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Ppara,6.0931,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Pparg,6.7436,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Acaca,6.6157,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Fasn,4.7609,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Scd1,5.5998,True,Batch2
Li_Con_M_Rep1,Liver,Control,1,Male,10.1,Cpt1a,6.1417,True,Batch2
